STATE,Year,Crime Type,Number
Jharkhand,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,411
Jharkhand,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,293
Jharkhand,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,414
Jharkhand,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,342
Jharkhand,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,271
Jharkhand,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,276
Jharkhand,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,245
Jharkhand,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,317
Jharkhand,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,284
Karnataka,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1665
Karnataka,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1648
Karnataka,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1585
Karnataka,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1435
Karnataka,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1585
Karnataka,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1683
Karnataka,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1828
Karnataka,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1954
Karnataka,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2186
Karnataka,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2544
Karnataka,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2608
Karnataka,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2978
Kerala,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1942
Kerala,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2123
Kerala,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1947
Kerala,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2260
Kerala,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2339
Kerala,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2543
Kerala,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2624
Kerala,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2745
Kerala,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2540
Kerala,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2936
Kerala,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3756
Kerala,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3735
Lakshadweep,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1
Lakshadweep,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1
Lakshadweep,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2
Lakshadweep,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Lakshadweep,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1
Madhya Pradesh,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,7063
Madhya Pradesh,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,7118
Madhya Pradesh,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6848
Madhya Pradesh,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6690
Madhya Pradesh,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6426
Madhya Pradesh,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6243
Madhya Pradesh,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6772
Madhya Pradesh,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6445
Madhya Pradesh,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6307
Madhya Pradesh,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6646
Madhya Pradesh,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6665
Madhya Pradesh,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6655
Maharashtra,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2823
Maharashtra,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2686
Maharashtra,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2661
Maharashtra,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2831
Maharashtra,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3228
Maharashtra,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3479
Maharashtra,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3306
Maharashtra,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3619
Maharashtra,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3196
Maharashtra,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3661
Maharashtra,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3794
Maharashtra,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3935
Manipur,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,21
Manipur,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,58
Manipur,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,44
Manipur,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,30
Manipur,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,25
Manipur,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,42
Manipur,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,70
Manipur,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,57
Manipur,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,39
Manipur,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,31
Manipur,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,38
Manipur,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,49
Meghalaya,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,25
Meghalaya,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,23
Meghalaya,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,13
Meghalaya,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,34
Meghalaya,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,44
Meghalaya,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,57
Meghalaya,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,45
Meghalaya,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,54
Meghalaya,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,72
Meghalaya,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,48
Meghalaya,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,74
Meghalaya,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,43
Mizoram,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,52
Mizoram,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,73
Mizoram,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,88
Mizoram,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,66
Mizoram,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,49
Mizoram,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,51
Mizoram,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,66
Mizoram,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,78
Mizoram,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,61
Mizoram,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,75
Mizoram,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,72
Mizoram,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,85
Nagaland,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,6
Nagaland,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1
Nagaland,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,4
Nagaland,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3
Nagaland,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,7
Nagaland,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3
Nagaland,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,8
Nagaland,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,15
Nagaland,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,11
Nagaland,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,13
Nagaland,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,9
Nagaland,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,16
Odisha,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1655
Odisha,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1605
Odisha,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1669
Odisha,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1811
Odisha,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2238
Odisha,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2415
Odisha,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2775
Odisha,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2782
Odisha,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2697
Odisha,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2905
Odisha,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3207
Odisha,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,4187
Puducherry,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,35
Puducherry,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,59
Puducherry,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,56
Puducherry,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,50
Puducherry,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,60
Puducherry,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,56
Puducherry,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,89
Puducherry,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,65
Puducherry,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,53
Puducherry,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,46
Puducherry,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,35
Puducherry,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,9
Punjab,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,372
Punjab,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,341
Punjab,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,346
Punjab,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,261
Punjab,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,308
Punjab,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,314
Punjab,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,427
Punjab,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,388
Punjab,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,319
Punjab,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,349
Punjab,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,282
Punjab,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,340
Rajasthan,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2878
Rajasthan,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2730
Rajasthan,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2715
Rajasthan,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2825
Rajasthan,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2503
Rajasthan,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2582
Rajasthan,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2477
Rajasthan,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2520
Rajasthan,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2485
Rajasthan,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2339
Rajasthan,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2447
Rajasthan,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2352
Sikkim,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,0
Sikkim,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,17
Sikkim,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,25
Sikkim,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,40
Sikkim,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,38
Sikkim,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,14
Sikkim,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,13
Sikkim,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,19
Sikkim,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,10
Sikkim,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,11
Sikkim,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,24
Sikkim,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,19
Tamil Nadu,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1773
Tamil Nadu,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1877
Tamil Nadu,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2022
Tamil Nadu,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1861
Tamil Nadu,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1764
Tamil Nadu,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1179
Tamil Nadu,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1540
Tamil Nadu,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1705
Tamil Nadu,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1242
Tamil Nadu,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1405
Tamil Nadu,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1467
Tamil Nadu,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1494
Tripura,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,58
Tripura,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,128
Tripura,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,127
Tripura,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,134
Tripura,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,161
Tripura,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,207
Tripura,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,244
Tripura,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,346
Tripura,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,384
Tripura,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,376
Tripura,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,294
Tripura,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,314
Uttar Pradesh,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2870
Uttar Pradesh,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2145
Uttar Pradesh,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1098
Uttar Pradesh,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1900
Uttar Pradesh,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1835
Uttar Pradesh,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2096
Uttar Pradesh,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2522
Uttar Pradesh,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2955
Uttar Pradesh,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2782
Uttar Pradesh,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2793
Uttar Pradesh,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3455
Uttar Pradesh,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3247
Uttarakhand,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,103
Uttarakhand,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,145
Uttarakhand,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,136
Uttarakhand,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,143
Uttarakhand,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,100
Uttarakhand,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,153
Uttarakhand,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,146
Uttarakhand,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,120
Uttarakhand,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,119
Uttarakhand,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,125
Uttarakhand,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,116
Uttarakhand,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,139
West Bengal,2001,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,954
West Bengal,2002,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,964
West Bengal,2003,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1186
West Bengal,2004,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1566
West Bengal,2005,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1572
West Bengal,2006,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1837
West Bengal,2007,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2281
West Bengal,2008,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2396
West Bengal,2009,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,1942
West Bengal,2010,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2465
West Bengal,2011,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,2363
West Bengal,2012,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,3345
A & N Islands,2001,INSULT TO MODESTY OF WOMEN,1
A & N Islands,2002,INSULT TO MODESTY OF WOMEN,3
A & N Islands,2003,INSULT TO MODESTY OF WOMEN,2
A & N Islands,2004,INSULT TO MODESTY OF WOMEN,3
A & N Islands,2005,INSULT TO MODESTY OF WOMEN,1
A & N Islands,2006,INSULT TO MODESTY OF WOMEN,4
A & N Islands,2007,INSULT TO MODESTY OF WOMEN,2
A & N Islands,2008,INSULT TO MODESTY OF WOMEN,3
A & N Islands,2009,INSULT TO MODESTY OF WOMEN,7
A & N Islands,2010,INSULT TO MODESTY OF WOMEN,10
A & N Islands,2011,INSULT TO MODESTY OF WOMEN,3
A & N Islands,2012,INSULT TO MODESTY OF WOMEN,4
Andhra Pradesh,2001,INSULT TO MODESTY OF WOMEN,2271
Andhra Pradesh,2002,INSULT TO MODESTY OF WOMEN,2024
Andhra Pradesh,2003,INSULT TO MODESTY OF WOMEN,2286
Andhra Pradesh,2004,INSULT TO MODESTY OF WOMEN,2310
Andhra Pradesh,2005,INSULT TO MODESTY OF WOMEN,2508
Andhra Pradesh,2006,INSULT TO MODESTY OF WOMEN,2411
Andhra Pradesh,2007,INSULT TO MODESTY OF WOMEN,3316
Andhra Pradesh,2008,INSULT TO MODESTY OF WOMEN,3551
Andhra Pradesh,2009,INSULT TO MODESTY OF WOMEN,3520
Andhra Pradesh,2010,INSULT TO MODESTY OF WOMEN,4562
Andhra Pradesh,2011,INSULT TO MODESTY OF WOMEN,3658
Andhra Pradesh,2012,INSULT TO MODESTY OF WOMEN,3714
Arunachal Pradesh,2001,INSULT TO MODESTY OF WOMEN,3
Arunachal Pradesh,2002,INSULT TO MODESTY OF WOMEN,2
Arunachal Pradesh,2003,INSULT TO MODESTY OF WOMEN,0
Arunachal Pradesh,2004,INSULT TO MODESTY OF WOMEN,0
Arunachal Pradesh,2005,INSULT TO MODESTY OF WOMEN,0
Arunachal Pradesh,2006,INSULT TO MODESTY OF WOMEN,2
Arunachal Pradesh,2007,INSULT TO MODESTY OF WOMEN,1
Arunachal Pradesh,2008,INSULT TO MODESTY OF WOMEN,1
Arunachal Pradesh,2009,INSULT TO MODESTY OF WOMEN,6
Arunachal Pradesh,2010,INSULT TO MODESTY OF WOMEN,1
Arunachal Pradesh,2011,INSULT TO MODESTY OF WOMEN,0
Arunachal Pradesh,2012,INSULT TO MODESTY OF WOMEN,2
Assam,2001,INSULT TO MODESTY OF WOMEN,4
Assam,2002,INSULT TO MODESTY OF WOMEN,7
Assam,2003,INSULT TO MODESTY OF WOMEN,6
Assam,2004,INSULT TO MODESTY OF WOMEN,11
Assam,2005,INSULT TO MODESTY OF WOMEN,19
Assam,2006,INSULT TO MODESTY OF WOMEN,10
Assam,2007,INSULT TO MODESTY OF WOMEN,10
Assam,2008,INSULT TO MODESTY OF WOMEN,2
Assam,2009,INSULT TO MODESTY OF WOMEN,10
Assam,2010,INSULT TO MODESTY OF WOMEN,20
Assam,2011,INSULT TO MODESTY OF WOMEN,8
Assam,2012,INSULT TO MODESTY OF WOMEN,5
Bihar,2001,INSULT TO MODESTY OF WOMEN,21
Bihar,2002,INSULT TO MODESTY OF WOMEN,6
Bihar,2003,INSULT TO MODESTY OF WOMEN,11
Bihar,2004,INSULT TO MODESTY OF WOMEN,13
Bihar,2005,INSULT TO MODESTY OF WOMEN,13
Bihar,2006,INSULT TO MODESTY OF WOMEN,53
Bihar,2007,INSULT TO MODESTY OF WOMEN,12
Bihar,2008,INSULT TO MODESTY OF WOMEN,21
Bihar,2009,INSULT TO MODESTY OF WOMEN,12
Bihar,2010,INSULT TO MODESTY OF WOMEN,16
Bihar,2011,INSULT TO MODESTY OF WOMEN,11
Bihar,2012,INSULT TO MODESTY OF WOMEN,37
Chandigarh,2001,INSULT TO MODESTY OF WOMEN,15
Chandigarh,2002,INSULT TO MODESTY OF WOMEN,28
Chandigarh,2003,INSULT TO MODESTY OF WOMEN,4
Chandigarh,2004,INSULT TO MODESTY OF WOMEN,18
Chandigarh,2005,INSULT TO MODESTY OF WOMEN,9
Chandigarh,2006,INSULT TO MODESTY OF WOMEN,13
Chandigarh,2007,INSULT TO MODESTY OF WOMEN,11
Chandigarh,2008,INSULT TO MODESTY OF WOMEN,2
Chandigarh,2009,INSULT TO MODESTY OF WOMEN,2
Chandigarh,2010,INSULT TO MODESTY OF WOMEN,4
Chandigarh,2011,INSULT TO MODESTY OF WOMEN,12
Chandigarh,2012,INSULT TO MODESTY OF WOMEN,25
Chhattisgarh,2001,INSULT TO MODESTY OF WOMEN,161
Chhattisgarh,2002,INSULT TO MODESTY OF WOMEN,147
